expediente_id,municipio,tipo_proceso,despacho,anio_radicacion,ivf_score,carga_despacho,n_audiencias,apelacion,duracion_dias,terminado
EXP-03823,SEVILLA,SUSTANCIAS,Comisaria_1_Familia,2023,35,1.1,7,0,251,1
EXP-03824,CANDELARIA,HURTO_PATRIMONIAL,Juzgado_3_Familia,2024,48,0.95,7,0,363,1
EXP-03825,JAMUNDI,ALIMENTOS,Juzgado_1_Familia,2023,67,1.35,9,0,432,1
EXP-03826,JAMUNDI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2020,67,1.05,3,1,197,1
EXP-03827,GUADALAJARA DE BUGA,HURTO_PATRIMONIAL,Juzgado_2_Familia,2024,53,1.2,6,0,266,1
EXP-03828,CALI,HURTO_PATRIMONIAL,Juzgado_2_Familia,2021,82,1.2,6,0,272,1
EXP-03829,TULUA,SUSTANCIAS,Juzgado_Penal_Municipal_1,2023,71,1.25,11,0,436,1
EXP-03830,FLORIDA,ALIMENTOS,Comisaria_1_Familia,2023,44,1.1,7,1,518,1
EXP-03831,TULUA,VIF,Juzgado_Penal_Municipal_1,2022,71,1.25,3,0,263,1
EXP-03832,CALI,VIF,Juzgado_Penal_Municipal_1,2021,82,1.25,1,0,100,0
EXP-03833,YUMBO,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2021,62,1.05,11,0,562,1
EXP-03834,FLORIDA,ALIMENTOS,Comisaria_2_Familia,2021,44,0.9,6,0,325,1
EXP-03835,CARTAGO,HURTO_PATRIMONIAL,Comisaria_2_Familia,2023,58,0.9,6,0,268,1
EXP-03836,CANDELARIA,HURTO_PATRIMONIAL,Comisaria_2_Familia,2021,48,0.9,2,1,140,0
EXP-03837,PALMIRA,ALIMENTOS,Juzgado_1_Familia,2021,74,1.35,7,0,347,1
EXP-03838,ZARZAL,VIF,Juzgado_3_Familia,2022,33,0.95,4,0,177,1
EXP-03839,ZARZAL,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,33,1.05,4,1,306,1
EXP-03840,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,82,1.05,8,0,342,1
EXP-03841,BUENAVENTURA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2024,89,1.25,12,0,548,0
EXP-03842,EL CERRITO,VIF,Juzgado_Penal_Municipal_2,2022,41,1.05,2,0,97,0
EXP-03843,CANDELARIA,VIF,Comisaria_1_Familia,2024,48,1.1,6,0,270,1
EXP-03844,SEVILLA,SUSTANCIAS,Juzgado_2_Familia,2024,35,1.2,5,0,243,1
EXP-03845,JAMUNDI,VIF,Juzgado_3_Familia,2023,67,0.95,5,0,244,1
EXP-03846,CALI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2021,82,0.95,9,0,476,1
EXP-03847,SEVILLA,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,35,1.05,7,0,306,1
EXP-03848,ZARZAL,HURTO_PATRIMONIAL,Juzgado_1_Familia,2024,33,1.35,9,1,498,0
EXP-03849,YUMBO,HURTO_PATRIMONIAL,Juzgado_1_Familia,2024,62,1.35,9,0,471,1
EXP-03850,CARTAGO,VIF,Juzgado_2_Familia,2024,58,1.2,5,0,300,1
EXP-03851,CARTAGO,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,58,1.05,5,0,305,1
EXP-03852,YUMBO,VIF,Juzgado_Penal_Municipal_2,2022,62,1.05,2,0,101,0
EXP-03853,TULUA,VIF,Comisaria_1_Familia,2024,71,1.1,5,0,135,1
EXP-03854,ZARZAL,ALIMENTOS,Comisaria_1_Familia,2021,33,1.1,9,0,401,1
EXP-03855,CANDELARIA,VIF,Juzgado_2_Familia,2022,48,1.2,6,0,279,1
EXP-03856,PRADERA,ALIMENTOS,Comisaria_2_Familia,2023,38,0.9,1,0,109,0
EXP-03857,CANDELARIA,VIF,Comisaria_2_Familia,2022,48,0.9,1,0,105,0
EXP-03858,TULUA,SUSTANCIAS,Juzgado_Penal_Municipal_1,2024,71,1.25,7,0,344,1
EXP-03859,PRADERA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2022,38,1.05,2,0,243,1
EXP-03860,TULUA,SUSTANCIAS,Juzgado_1_Familia,2024,71,1.35,3,0,165,0
EXP-03861,EL CERRITO,SUSTANCIAS,Comisaria_2_Familia,2023,41,0.9,3,0,153,1
EXP-03862,GUADALAJARA DE BUGA,VIF,Comisaria_2_Familia,2021,53,0.9,6,0,292,1
EXP-03863,CARTAGO,VIF,Juzgado_Penal_Municipal_2,2021,58,1.05,3,0,199,1
EXP-03864,CANDELARIA,VIF,Comisaria_1_Familia,2024,48,1.1,4,0,251,1
EXP-03865,SEVILLA,VIF,Juzgado_Penal_Municipal_1,2024,35,1.25,5,0,214,1
EXP-03866,EL CERRITO,ALIMENTOS,Comisaria_1_Familia,2021,41,1.1,4,1,369,1
EXP-03867,EL CERRITO,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2024,41,1.05,2,1,243,1
EXP-03868,PALMIRA,VIF,Comisaria_1_Familia,2021,74,1.1,2,0,148,1
EXP-03869,BUENAVENTURA,VIF,Juzgado_3_Familia,2023,89,0.95,3,0,244,1
EXP-03870,CANDELARIA,VIF,Juzgado_2_Familia,2020,48,1.2,4,0,140,1
EXP-03871,CANDELARIA,VIF,Juzgado_3_Familia,2024,48,0.95,2,0,115,1
EXP-03872,YUMBO,ALIMENTOS,Comisaria_2_Familia,2023,62,0.9,8,1,541,1
EXP-03873,EL CERRITO,VIF,Juzgado_Penal_Municipal_2,2020,41,1.05,4,0,177,1
EXP-03874,PALMIRA,SUSTANCIAS,Comisaria_1_Familia,2022,74,1.1,4,0,244,1
EXP-03875,PALMIRA,HURTO_PATRIMONIAL,Comisaria_2_Familia,2021,74,0.9,1,0,144,1
EXP-03876,FLORIDA,VIF,Juzgado_1_Familia,2022,44,1.35,6,0,327,1
EXP-03877,CARTAGO,VIF,Comisaria_2_Familia,2022,58,0.9,4,0,187,1
EXP-03878,SEVILLA,ALIMENTOS,Juzgado_1_Familia,2021,35,1.35,7,0,397,1
EXP-03879,CALI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2023,82,1.25,6,1,515,1
EXP-03880,FLORIDA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2022,44,1.05,7,0,293,1
EXP-03881,SEVILLA,VIF,Juzgado_3_Familia,2024,35,0.95,3,0,229,1
EXP-03882,EL CERRITO,ALIMENTOS,Juzgado_2_Familia,2024,41,1.2,6,0,303,1
EXP-03883,CALI,ALIMENTOS,Juzgado_3_Familia,2023,82,0.95,4,0,160,0
EXP-03884,YUMBO,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2023,62,1.25,4,0,188,0
EXP-03885,PRADERA,ALIMENTOS,Comisaria_2_Familia,2020,38,0.9,3,1,205,0
EXP-03886,JAMUNDI,ALIMENTOS,Comisaria_1_Familia,2023,67,1.1,9,0,403,1
EXP-03887,PALMIRA,HURTO_PATRIMONIAL,Juzgado_2_Familia,2024,74,1.2,6,1,496,1
EXP-03888,ZARZAL,VIF,Comisaria_1_Familia,2023,33,1.1,4,0,137,1
EXP-03889,CARTAGO,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2021,58,1.05,5,0,254,1
EXP-03890,BUENAVENTURA,VIF,Juzgado_Penal_Municipal_1,2023,89,1.25,5,0,327,1
EXP-03891,ZARZAL,ALIMENTOS,Juzgado_Penal_Municipal_2,2021,33,1.05,2,0,64,1
EXP-03892,CALI,ALIMENTOS,Juzgado_2_Familia,2024,82,1.2,9,0,337,1
EXP-03893,GUADALAJARA DE BUGA,VIF,Juzgado_Penal_Municipal_2,2022,53,1.05,1,0,100,1
EXP-03894,BUENAVENTURA,VIF,Juzgado_2_Familia,2022,89,1.2,5,0,248,1
EXP-03895,YUMBO,HURTO_PATRIMONIAL,Juzgado_3_Familia,2022,62,0.95,5,0,276,1
EXP-03896,YUMBO,VIF,Juzgado_1_Familia,2023,62,1.35,4,0,334,1
EXP-03897,CARTAGO,VIF,Juzgado_Penal_Municipal_1,2024,58,1.25,7,0,231,1
EXP-03898,ZARZAL,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2020,33,1.05,8,0,324,1
EXP-03899,TULUA,VIF,Comisaria_2_Familia,2022,71,0.9,5,0,189,1
EXP-03900,SEVILLA,HURTO_PATRIMONIAL,Juzgado_1_Familia,2024,35,1.35,13,1,718,1
EXP-03901,YUMBO,SUSTANCIAS,Comisaria_1_Familia,2024,62,1.1,5,0,237,1
EXP-03902,PALMIRA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2023,74,1.05,4,0,152,1
EXP-03903,YUMBO,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2024,62,1.25,8,0,366,1
EXP-03904,TULUA,VIF,Juzgado_3_Familia,2023,71,0.95,4,0,196,1
EXP-03905,JAMUNDI,ALIMENTOS,Juzgado_1_Familia,2021,67,1.35,7,0,333,0
EXP-03906,CALI,VIF,Comisaria_1_Familia,2021,82,1.1,4,0,301,1
EXP-03907,FLORIDA,ALIMENTOS,Juzgado_Penal_Municipal_2,2023,44,1.05,5,0,311,1
EXP-03908,CALI,HURTO_PATRIMONIAL,Comisaria_1_Familia,2022,82,1.1,9,0,453,1
EXP-03909,CARTAGO,VIF,Juzgado_2_Familia,2022,58,1.2,7,0,367,1
EXP-03910,CANDELARIA,VIF,Juzgado_Penal_Municipal_2,2023,48,1.05,8,0,288,1
EXP-03911,JAMUNDI,VIF,Juzgado_3_Familia,2024,67,0.95,5,0,162,1
EXP-03912,BUENAVENTURA,ALIMENTOS,Juzgado_2_Familia,2022,89,1.2,3,0,196,0
EXP-03913,JAMUNDI,VIF,Comisaria_1_Familia,2024,67,1.1,2,0,149,0
EXP-03914,CARTAGO,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2021,58,1.25,4,0,231,1
EXP-03915,CALI,VIF,Comisaria_2_Familia,2023,82,0.9,6,0,255,1
EXP-03916,GUADALAJARA DE BUGA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2023,53,1.25,6,1,411,1
EXP-03917,CALI,VIF,Juzgado_2_Familia,2023,82,1.2,3,0,133,0
EXP-03918,PRADERA,VIF,Juzgado_Penal_Municipal_2,2022,38,1.05,6,0,292,1
EXP-03919,FLORIDA,ALIMENTOS,Juzgado_Penal_Municipal_2,2021,44,1.05,3,1,208,1
EXP-03920,JAMUNDI,VIF,Juzgado_1_Familia,2022,67,1.35,4,0,179,0
EXP-03921,GUADALAJARA DE BUGA,VIF,Comisaria_2_Familia,2021,53,0.9,3,0,110,1
EXP-03922,PRADERA,HURTO_PATRIMONIAL,Juzgado_2_Familia,2022,38,1.2,9,0,475,1
EXP-03923,CANDELARIA,ALIMENTOS,Juzgado_Penal_Municipal_1,2024,48,1.25,5,0,258,1
EXP-03924,BUENAVENTURA,ALIMENTOS,Juzgado_1_Familia,2024,89,1.35,9,1,571,1
EXP-03925,PALMIRA,HURTO_PATRIMONIAL,Comisaria_2_Familia,2023,74,0.9,8,0,345,1
EXP-03926,PALMIRA,SUSTANCIAS,Juzgado_1_Familia,2024,74,1.35,11,0,505,1
EXP-03927,EL CERRITO,ALIMENTOS,Juzgado_Penal_Municipal_2,2023,41,1.05,5,1,390,1
EXP-03928,FLORIDA,VIF,Juzgado_1_Familia,2024,44,1.35,7,0,298,1
EXP-03929,CARTAGO,VIF,Juzgado_2_Familia,2020,58,1.2,5,0,196,1
EXP-03930,GUADALAJARA DE BUGA,VIF,Juzgado_2_Familia,2023,53,1.2,5,0,212,1
EXP-03931,SEVILLA,ALIMENTOS,Juzgado_1_Familia,2023,35,1.35,4,0,151,0
EXP-03932,SEVILLA,VIF,Juzgado_Penal_Municipal_1,2023,35,1.25,5,0,273,1
EXP-03933,GUADALAJARA DE BUGA,HURTO_PATRIMONIAL,Comisaria_1_Familia,2022,53,1.1,4,1,371,1
EXP-03934,PALMIRA,ALIMENTOS,Juzgado_1_Familia,2022,74,1.35,7,1,536,1
EXP-03935,CALI,ALIMENTOS,Comisaria_2_Familia,2022,82,0.9,5,0,263,1
EXP-03936,YUMBO,ALIMENTOS,Juzgado_Penal_Municipal_1,2023,62,1.25,3,1,259,1
EXP-03937,CALI,ALIMENTOS,Juzgado_1_Familia,2022,82,1.35,9,1,450,1
EXP-03938,CALI,VIF,Juzgado_Penal_Municipal_1,2021,82,1.25,4,0,276,1
EXP-03939,PRADERA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2024,38,1.05,6,0,363,0
EXP-03940,TULUA,VIF,Juzgado_2_Familia,2024,71,1.2,5,0,238,1
EXP-03941,CARTAGO,VIF,Juzgado_Penal_Municipal_1,2021,58,1.25,3,0,159,0
EXP-03942,YUMBO,SUSTANCIAS,Comisaria_2_Familia,2020,62,0.9,4,0,158,1
EXP-03943,SEVILLA,ALIMENTOS,Juzgado_3_Familia,2022,35,0.95,1,0,30,1
EXP-03944,BUENAVENTURA,VIF,Juzgado_Penal_Municipal_1,2023,89,1.25,4,0,219,0
EXP-03945,ZARZAL,ALIMENTOS,Juzgado_Penal_Municipal_1,2022,33,1.25,9,1,609,1
EXP-03946,PALMIRA,HURTO_PATRIMONIAL,Juzgado_1_Familia,2022,74,1.35,6,0,316,0
EXP-03947,SEVILLA,VIF,Juzgado_2_Familia,2023,35,1.2,6,0,297,1
EXP-03948,ZARZAL,HURTO_PATRIMONIAL,Juzgado_1_Familia,2024,33,1.35,11,0,500,1
EXP-03949,CANDELARIA,VIF,Comisaria_2_Familia,2022,48,0.9,1,0,74,1
EXP-03950,CANDELARIA,SUSTANCIAS,Juzgado_3_Familia,2023,48,0.95,5,0,191,1
EXP-03951,PALMIRA,ALIMENTOS,Juzgado_3_Familia,2022,74,0.95,2,1,295,1
EXP-03952,ZARZAL,ALIMENTOS,Juzgado_2_Familia,2024,33,1.2,7,1,529,1
EXP-03953,ZARZAL,VIF,Juzgado_Penal_Municipal_1,2020,33,1.25,5,0,286,1
EXP-03954,JAMUNDI,VIF,Juzgado_1_Familia,2021,67,1.35,7,0,285,1
EXP-03955,EL CERRITO,VIF,Juzgado_1_Familia,2024,41,1.35,4,0,207,0
EXP-03956,SEVILLA,VIF,Juzgado_1_Familia,2023,35,1.35,6,0,286,1
EXP-03957,CARTAGO,HURTO_PATRIMONIAL,Juzgado_3_Familia,2024,58,0.95,9,0,349,1
EXP-03958,GUADALAJARA DE BUGA,VIF,Juzgado_Penal_Municipal_2,2024,53,1.05,8,0,310,1
EXP-03959,ZARZAL,ALIMENTOS,Juzgado_1_Familia,2020,33,1.35,9,1,550,1
EXP-03960,GUADALAJARA DE BUGA,SUSTANCIAS,Comisaria_2_Familia,2022,53,0.9,2,0,116,1
EXP-03961,BUENAVENTURA,ALIMENTOS,Comisaria_2_Familia,2020,89,0.9,8,0,303,1
EXP-03962,EL CERRITO,ALIMENTOS,Juzgado_3_Familia,2022,41,0.95,4,0,202,1
EXP-03963,GUADALAJARA DE BUGA,VIF,Juzgado_Penal_Municipal_2,2022,53,1.05,5,0,298,1
EXP-03964,SEVILLA,HURTO_PATRIMONIAL,Juzgado_3_Familia,2021,35,0.95,5,0,207,0
EXP-03965,BUENAVENTURA,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,89,1.05,9,1,583,1
EXP-03966,BUENAVENTURA,VIF,Juzgado_1_Familia,2020,89,1.35,7,0,424,1
EXP-03967,CALI,ALIMENTOS,Comisaria_2_Familia,2020,82,0.9,7,0,317,1
EXP-03968,CARTAGO,ALIMENTOS,Juzgado_2_Familia,2021,58,1.2,10,0,479,1
EXP-03969,TULUA,VIF,Juzgado_Penal_Municipal_2,2023,71,1.05,4,0,163,1
EXP-03970,PALMIRA,VIF,Juzgado_3_Familia,2023,74,0.95,6,0,260,1
EXP-03971,BUENAVENTURA,ALIMENTOS,Comisaria_1_Familia,2023,89,1.1,5,1,329,0
EXP-03972,EL CERRITO,VIF,Juzgado_Penal_Municipal_1,2024,41,1.25,8,0,296,1
EXP-03973,GUADALAJARA DE BUGA,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,53,1.05,4,1,422,1
EXP-03974,YUMBO,HURTO_PATRIMONIAL,Comisaria_1_Familia,2024,62,1.1,2,1,154,1
EXP-03975,CARTAGO,ALIMENTOS,Comisaria_1_Familia,2024,58,1.1,7,0,318,1
EXP-03976,JAMUNDI,HURTO_PATRIMONIAL,Juzgado_3_Familia,2023,67,0.95,3,1,251,0
EXP-03977,SEVILLA,SUSTANCIAS,Juzgado_Penal_Municipal_1,2020,35,1.25,7,0,231,1
EXP-03978,CANDELARIA,ALIMENTOS,Juzgado_1_Familia,2023,48,1.35,8,1,498,1
EXP-03979,PRADERA,VIF,Comisaria_2_Familia,2022,38,0.9,4,0,162,1
EXP-03980,CARTAGO,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2023,58,1.25,9,0,425,1
EXP-03981,EL CERRITO,VIF,Comisaria_1_Familia,2023,41,1.1,6,0,263,1
EXP-03982,SEVILLA,ALIMENTOS,Comisaria_2_Familia,2023,35,0.9,6,1,441,1
EXP-03983,PALMIRA,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,74,1.05,11,1,667,1
EXP-03984,CALI,VIF,Juzgado_Penal_Municipal_2,2022,82,1.05,2,0,157,1
EXP-03985,EL CERRITO,ALIMENTOS,Comisaria_2_Familia,2024,41,0.9,6,0,370,1
EXP-03986,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1,2023,82,1.25,4,0,246,0
EXP-03987,SEVILLA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2022,35,1.25,4,1,352,0
EXP-03988,PRADERA,VIF,Juzgado_Penal_Municipal_1,2023,38,1.25,7,0,260,1
EXP-03989,YUMBO,VIF,Comisaria_1_Familia,2022,62,1.1,2,0,153,1
EXP-03990,PRADERA,VIF,Comisaria_2_Familia,2024,38,0.9,5,0,206,1
EXP-03991,ZARZAL,VIF,Juzgado_Penal_Municipal_2,2024,33,1.05,5,0,261,1
EXP-03992,CARTAGO,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2023,58,1.05,5,0,282,1
EXP-03993,ZARZAL,ALIMENTOS,Juzgado_2_Familia,2024,33,1.2,1,0,126,0
EXP-03994,BUENAVENTURA,VIF,Juzgado_Penal_Municipal_2,2023,89,1.05,4,0,214,1
EXP-03995,CALI,SUSTANCIAS,Juzgado_3_Familia,2024,82,0.95,4,0,282,0
EXP-03996,ZARZAL,HURTO_PATRIMONIAL,Juzgado_1_Familia,2023,33,1.35,11,0,456,1
EXP-03997,PALMIRA,ALIMENTOS,Juzgado_2_Familia,2023,74,1.2,7,0,440,1
EXP-03998,CANDELARIA,ALIMENTOS,Juzgado_Penal_Municipal_1,2020,48,1.25,7,0,399,1
EXP-03999,PRADERA,ALIMENTOS,Comisaria_2_Familia,2024,38,0.9,9,0,370,1
EXP-04000,EL CERRITO,VIF,Juzgado_Penal_Municipal_1,2022,41,1.25,6,0,265,1
EXP-04001,JAMUNDI,ALIMENTOS,Juzgado_Penal_Municipal_1,2024,67,1.25,9,1,611,1
EXP-04002,CARTAGO,ALIMENTOS,Juzgado_Penal_Municipal_1,2023,58,1.25,8,1,508,1
EXP-04003,YUMBO,ALIMENTOS,Comisaria_1_Familia,2021,62,1.1,4,1,358,1
EXP-04004,FLORIDA,ALIMENTOS,Juzgado_Penal_Municipal_1,2021,44,1.25,6,0,264,1
EXP-04005,GUADALAJARA DE BUGA,SUSTANCIAS,Juzgado_3_Familia,2024,53,0.95,7,0,393,1
EXP-04006,YUMBO,ALIMENTOS,Comisaria_1_Familia,2021,62,1.1,9,0,349,1
EXP-04007,ZARZAL,VIF,Juzgado_Penal_Municipal_1,2024,33,1.25,4,0,209,1
EXP-04008,PRADERA,ALIMENTOS,Juzgado_3_Familia,2022,38,0.95,9,0,371,1
EXP-04009,SEVILLA,ALIMENTOS,Comisaria_2_Familia,2024,35,0.9,7,0,267,1
EXP-04010,EL CERRITO,VIF,Juzgado_Penal_Municipal_2,2021,41,1.05,2,0,204,1
EXP-04011,JAMUNDI,VIF,Comisaria_1_Familia,2024,67,1.1,3,0,146,1
EXP-04012,BUENAVENTURA,ALIMENTOS,Comisaria_2_Familia,2023,89,0.9,4,0,222,1
EXP-04013,TULUA,ALIMENTOS,Juzgado_3_Familia,2022,71,0.95,6,1,375,1
EXP-04014,EL CERRITO,VIF,Juzgado_1_Familia,2024,41,1.35,6,0,261,1
EXP-04015,CALI,ALIMENTOS,Juzgado_3_Familia,2024,82,0.95,4,0,181,0
EXP-04016,SEVILLA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2020,35,1.05,4,1,287,1
EXP-04017,CALI,VIF,Juzgado_1_Familia,2021,82,1.35,5,0,239,1
EXP-04018,TULUA,ALIMENTOS,Juzgado_Penal_Municipal_1,2022,71,1.25,8,0,383,1
EXP-04019,ZARZAL,ALIMENTOS,Juzgado_Penal_Municipal_2,2021,33,1.05,6,1,463,1
EXP-04020,GUADALAJARA DE BUGA,ALIMENTOS,Comisaria_1_Familia,2022,53,1.1,5,0,276,1
EXP-04021,YUMBO,ALIMENTOS,Comisaria_2_Familia,2022,62,0.9,3,0,172,1
EXP-04022,EL CERRITO,VIF,Juzgado_3_Familia,2020,41,0.95,4,0,124,1
EXP-04023,CALI,VIF,Juzgado_Penal_Municipal_1,2021,82,1.25,6,0,277,1
EXP-04024,YUMBO,ALIMENTOS,Juzgado_Penal_Municipal_2,2021,62,1.05,9,1,659,1
EXP-04025,PALMIRA,ALIMENTOS,Juzgado_Penal_Municipal_1,2022,74,1.25,5,1,379,1
EXP-04026,GUADALAJARA DE BUGA,SUSTANCIAS,Juzgado_Penal_Municipal_1,2021,53,1.25,6,0,376,1
EXP-04027,YUMBO,ALIMENTOS,Comisaria_1_Familia,2020,62,1.1,2,0,104,1
EXP-04028,EL CERRITO,ALIMENTOS,Juzgado_3_Familia,2020,41,0.95,3,0,168,1
EXP-04029,YUMBO,ALIMENTOS,Juzgado_Penal_Municipal_1,2024,62,1.25,9,1,461,1
EXP-04030,ZARZAL,ALIMENTOS,Juzgado_Penal_Municipal_2,2021,33,1.05,4,1,295,1
EXP-04031,CALI,ALIMENTOS,Juzgado_Penal_Municipal_1,2024,82,1.25,4,1,301,0
EXP-04032,ZARZAL,ALIMENTOS,Juzgado_3_Familia,2024,33,0.95,5,1,341,1
EXP-04033,FLORIDA,VIF,Juzgado_Penal_Municipal_1,2022,44,1.25,6,0,343,1
EXP-04034,CANDELARIA,ALIMENTOS,Juzgado_3_Familia,2024,48,0.95,3,0,189,1
EXP-04035,CARTAGO,SUSTANCIAS,Juzgado_3_Familia,2021,58,0.95,8,0,225,1
EXP-04036,PALMIRA,VIF,Comisaria_2_Familia,2022,74,0.9,3,0,134,1
EXP-04037,YUMBO,ALIMENTOS,Comisaria_1_Familia,2024,62,1.1,5,0,247,1
EXP-04038,SEVILLA,ALIMENTOS,Juzgado_1_Familia,2024,35,1.35,9,0,429,1
EXP-04039,EL CERRITO,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2023,41,1.05,5,0,239,1
EXP-04040,CALI,VIF,Juzgado_3_Familia,2021,82,0.95,3,0,195,1
EXP-04041,PALMIRA,ALIMENTOS,Comisaria_2_Familia,2024,74,0.9,10,0,424,1
EXP-04042,SEVILLA,HURTO_PATRIMONIAL,Juzgado_3_Familia,2020,35,0.95,8,1,477,1
EXP-04043,YUMBO,HURTO_PATRIMONIAL,Juzgado_1_Familia,2022,62,1.35,10,0,486,1
EXP-04044,CARTAGO,SUSTANCIAS,Juzgado_Penal_Municipal_2,2023,58,1.05,4,0,158,1
EXP-04045,CALI,ALIMENTOS,Juzgado_3_Familia,2021,82,0.95,4,0,212,1
EXP-04046,ZARZAL,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2024,33,1.25,4,0,244,0
EXP-04047,CANDELARIA,HURTO_PATRIMONIAL,Comisaria_1_Familia,2021,48,1.1,9,0,380,1
EXP-04048,CARTAGO,VIF,Juzgado_3_Familia,2024,58,0.95,4,0,181,1
EXP-04049,TULUA,VIF,Juzgado_Penal_Municipal_1,2023,71,1.25,4,0,245,1
EXP-04050,TULUA,ALIMENTOS,Juzgado_Penal_Municipal_1,2024,71,1.25,6,0,296,1
EXP-04051,YUMBO,HURTO_PATRIMONIAL,Comisaria_2_Familia,2024,62,0.9,5,0,281,1
EXP-04052,CARTAGO,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2023,58,1.25,10,1,537,1
EXP-04053,ZARZAL,VIF,Juzgado_2_Familia,2023,33,1.2,7,0,319,1
EXP-04054,GUADALAJARA DE BUGA,VIF,Comisaria_2_Familia,2021,53,0.9,1,0,39,1
EXP-04055,CANDELARIA,ALIMENTOS,Comisaria_1_Familia,2023,48,1.1,4,0,236,0
EXP-04056,CALI,ALIMENTOS,Comisaria_1_Familia,2023,82,1.1,9,0,418,1
EXP-04057,CANDELARIA,HURTO_PATRIMONIAL,Juzgado_3_Familia,2022,48,0.95,2,1,144,0
EXP-04058,CARTAGO,HURTO_PATRIMONIAL,Juzgado_3_Familia,2022,58,0.95,7,1,421,1
EXP-04059,JAMUNDI,VIF,Juzgado_1_Familia,2024,67,1.35,4,0,244,0
EXP-04060,PRADERA,ALIMENTOS,Juzgado_3_Familia,2023,38,0.95,4,0,168,0
EXP-04061,TULUA,ALIMENTOS,Comisaria_2_Familia,2020,71,0.9,6,0,308,1
EXP-04062,YUMBO,VIF,Juzgado_3_Familia,2024,62,0.95,4,0,182,1
EXP-04063,CANDELARIA,ALIMENTOS,Juzgado_3_Familia,2022,48,0.95,1,0,97,1
EXP-04064,CARTAGO,HURTO_PATRIMONIAL,Comisaria_1_Familia,2020,58,1.1,4,0,196,0
EXP-04065,CALI,VIF,Juzgado_Penal_Municipal_2,2024,82,1.05,4,0,146,1
EXP-04066,PALMIRA,HURTO_PATRIMONIAL,Comisaria_2_Familia,2023,74,0.9,8,1,442,1
EXP-04067,SEVILLA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2022,35,1.25,9,0,394,1
EXP-04068,CALI,ALIMENTOS,Comisaria_1_Familia,2021,82,1.1,9,0,405,1
EXP-04069,ZARZAL,ALIMENTOS,Juzgado_1_Familia,2020,33,1.35,4,0,251,1
EXP-04070,EL CERRITO,ALIMENTOS,Juzgado_3_Familia,2023,41,0.95,7,1,468,1
EXP-04071,PALMIRA,HURTO_PATRIMONIAL,Juzgado_2_Familia,2023,74,1.2,10,0,393,1
EXP-04072,CANDELARIA,ALIMENTOS,Comisaria_1_Familia,2020,48,1.1,7,1,505,1
EXP-04073,PRADERA,VIF,Comisaria_2_Familia,2022,38,0.9,3,0,210,1
EXP-04074,CARTAGO,ALIMENTOS,Juzgado_Penal_Municipal_1,2023,58,1.25,9,0,368,1
EXP-04075,YUMBO,ALIMENTOS,Comisaria_1_Familia,2024,62,1.1,9,1,672,1
EXP-04076,YUMBO,ALIMENTOS,Juzgado_2_Familia,2022,62,1.2,6,0,294,1
EXP-04077,CANDELARIA,VIF,Comisaria_1_Familia,2020,48,1.1,4,0,222,1
EXP-04078,GUADALAJARA DE BUGA,VIF,Comisaria_2_Familia,2021,53,0.9,5,0,248,1
EXP-04079,TULUA,ALIMENTOS,Juzgado_Penal_Municipal_1,2022,71,1.25,9,0,456,1
EXP-04080,YUMBO,HURTO_PATRIMONIAL,Comisaria_2_Familia,2021,62,0.9,8,0,400,1
EXP-04081,CANDELARIA,VIF,Juzgado_Penal_Municipal_1,2021,48,1.25,5,0,236,0
